Five-Digit ZIP Code,Year,Annual Change (%),HPI,HPI from 2012,HPI with 2012 base,normalized_sale_price,zip_code,normalized_sale_price_2012
97201,1986,.,100.0,397.73,0.251426847,86369.11715,97201,343515.8896
97201,1987,5.95,105.95,397.73,0.266386745,91508.07962,97201,343515.8896
97201,1988,5.41,111.68,397.73,0.280793503,96457.03003,97201,343515.8896
97201,1989,9.27,122.03,397.73,0.306816182,105396.2337,97201,343515.8896
97201,1990,14.09,139.23,397.73,0.3500616,120251.7218,97201,343515.8896
97201,1991,14.13,158.91,397.73,0.399542403,137249.1641,97201,343515.8896
97201,1992,3.35,164.23,397.73,0.412918311,141844.0011,97201,343515.8896
97201,1993,9.81,180.35,397.73,0.453448319,155766.7028,97201,343515.8896
97201,1994,8.19,195.13,397.73,0.490609207,168532.0583,97201,343515.8896
97201,1995,12.18,218.9,397.73,0.550373369,189061.9974,97201,343515.8896
97201,1996,9.15,238.93,397.73,0.600734166,206361.7316,97201,343515.8896
97201,1997,5.03,250.96,397.73,0.630980816,216751.9364,97201,343515.8896
97201,1998,4.07,261.17,397.73,0.656651497,225570.2233,97201,343515.8896
97201,1999,2.52,267.76,397.73,0.673220526,231261.9481,97201,343515.8896
97201,2000,6.62,285.5,397.73,0.717823649,246583.8295,97201,343515.8896
97201,2001,5.16,300.24,397.73,0.754883967,259314.6373,97201,343515.8896
97201,2002,6.87,320.87,397.73,0.806753325,277132.5862,97201,343515.8896
97201,2003,2.01,327.31,397.73,0.822945214,282694.7573,97201,343515.8896
97201,2004,9.06,356.98,397.73,0.89754356,308320.4744,97201,343515.8896
97201,2005,6.82,381.31,397.73,0.958715712,329334.0806,97201,343515.8896
97201,2006,19.38,455.23,397.73,1.144570437,393178.132,97201,343515.8896
97201,2007,4.02,473.52,397.73,1.190556408,408975.0435,97201,343515.8896
97201,2008,2.05,483.21,397.73,1.214919669,417344.211,97201,343515.8896
97201,2009,-9.27,438.42,397.73,1.102305584,378659.4834,97201,343515.8896
97201,2010,-5.15,415.83,397.73,1.045508259,359148.6998,97201,343515.8896
97201,2011,-4.59,396.73,397.73,0.997485732,342652.1985,97201,343515.8896
97201,2012,0.25,397.73,397.73,1.0,343516.0,97201,343515.8896
97201,2013,7.9,429.16,397.73,1.079023458,403954.0,97201,343515.8896
97201,2014,10.62,474.74,397.73,1.193623815,375321.0,97201,343515.8896
97201,2015,5.95,502.97,397.73,1.264601614,438575.0,97201,343515.8896
97201,2016,8.12,543.8,397.73,1.367259196,465006.0,97201,343515.8896
97201,2017,2.56,557.74,397.73,1.402308098,515513.0,97201,343515.8896
97201,2018,0.3,559.4,397.73,1.406481784,547860.0,97201,343515.8896
97201,2019,2.72,574.6,397.73,1.444698665,475439.0,97201,343515.8896
97201,2020,0.24,576.01,397.73,1.448243783,538162.0,97201,343515.8896
97201,2021,6.13,611.3,397.73,1.536972318,599245.0,97201,343515.8896
97201,2022,12.99,690.68,397.73,1.736554949,533087.0,97201,343515.8896
97203,1979,.,100.0,459.73,0.217518979,41171.23466,97203,189276.5171
97203,1980,19.59,119.59,459.73,0.260130946,49236.67953,97203,189276.5171
97203,1981,6.64,127.54,459.73,0.277423705,52509.79269,97203,189276.5171
97203,1982,.,-1.0,459.73,-0.00217519,-411.7123466,97203,189276.5171
97203,1983,.,113.68,459.73,0.247275575,46803.45957,97203,189276.5171
97203,1984,10.4,125.5,459.73,0.272986318,51669.8995,97203,189276.5171
97203,1985,-11.54,111.01,459.73,0.241467818,45704.1876,97203,189276.5171
97203,1986,-8.45,101.63,459.73,0.221064538,41842.32579,97203,189276.5171
97203,1987,1.4,103.06,459.73,0.224175059,42431.07444,97203,189276.5171
97203,1988,-5.57,97.32,459.73,0.21168947,40067.84558,97203,189276.5171
97203,1989,3.06,100.3,459.73,0.218171535,41294.74837,97203,189276.5171
97203,1990,17.71,118.07,459.73,0.256824658,48610.87677,97203,189276.5171
97203,1991,8.55,128.16,459.73,0.278772323,52765.05435,97203,189276.5171
97203,1992,11.5,142.89,459.73,0.310812868,58829.57721,97203,189276.5171
97203,1993,8.06,154.4,459.73,0.335849303,63568.38632,97203,189276.5171
97203,1994,11.9,172.78,459.73,0.375829291,71135.65925,97203,189276.5171
97203,1995,19.18,205.91,459.73,0.447893329,84775.6893,97203,189276.5171
97203,1996,9.03,224.51,459.73,0.488351859,92433.53894,97203,189276.5171
97203,1997,13.05,253.8,459.73,0.552063168,104492.5936,97203,189276.5171
97203,1998,5.57,267.93,459.73,0.582798599,110310.089,97203,189276.5171
97203,1999,4.39,279.71,459.73,0.608422335,115160.0605,97203,189276.5171
97203,2000,4.31,291.77,459.73,0.634655124,120125.3114,97203,189276.5171
97203,2001,7.21,312.82,459.73,0.680442869,128791.8563,97203,189276.5171
97203,2002,4.93,328.24,459.73,0.713984295,135140.4607,97203,189276.5171
97203,2003,5.24,345.45,459.73,0.751419311,142226.0301,97203,189276.5171
97203,2004,8.89,376.16,459.73,0.81821939,154869.7163,97203,189276.5171
97203,2005,17.78,443.05,459.73,0.963717834,182409.1552,97203,189276.5171
97203,2006,17.53,520.73,459.73,1.132686577,214390.9703,97203,189276.5171
97203,2007,8.69,565.99,459.73,1.231135667,233025.0711,97203,189276.5171
97203,2008,-0.66,562.24,459.73,1.222978705,231481.1498,97203,189276.5171
97203,2009,-7.57,519.67,459.73,1.130380876,213954.5552,97203,189276.5171
97203,2010,-5.64,490.35,459.73,1.066604311,201883.1492,97203,189276.5171
97203,2011,-6.83,456.87,459.73,0.993778957,188099.0198,97203,189276.5171
97203,2012,0.63,459.73,459.73,1.0,189277.0,97203,189276.5171
97203,2013,10.52,508.09,459.73,1.105192178,230447.0,97203,189276.5171
97203,2014,12.53,571.75,459.73,1.24366476,246760.0,97203,189276.5171
97203,2015,11.7,638.64,459.73,1.389163204,275326.0,97203,189276.5171
97203,2016,16.91,746.62,459.73,1.624040198,327056.0,97203,189276.5171
97203,2017,8.99,813.77,459.73,1.770104192,359520.0,97203,189276.5171
97203,2018,3.03,838.39,459.73,1.823657364,371433.0,97203,189276.5171
97203,2019,2.46,859.05,459.73,1.868596785,378610.0,97203,189276.5171
97203,2020,2.98,884.64,459.73,1.924259892,402680.0,97203,189276.5171
97203,2021,12.42,994.51,459.73,2.163247993,472393.0,97203,189276.5171
97203,2022,8.65,1080.57,459.73,2.350444826,485915.0,97203,189276.5171
97205,1986,.,100.0,363.67,0.274974565,84820.35924,97205,308466.2005
97205,1987,11.49,111.49,363.67,0.306569142,94566.21852,97205,308466.2005
97205,1988,1.89,113.6,363.67,0.312371106,96355.9281,97205,308466.2005
97205,1989,15.81,131.55,363.67,0.36172904,111581.1826,97205,308466.2005
97205,1990,19.51,157.22,363.67,0.432315011,133354.5688,97205,308466.2005
97205,1991,6.65,167.69,363.67,0.461104848,142235.2604,97205,308466.2005
97205,1992,2.47,171.82,363.67,0.472461297,145738.3413,97205,308466.2005
97205,1993,5.02,180.45,363.67,0.496191602,153058.3383,97205,308466.2005
97205,1994,0,180.46,363.67,0.4962191,153066.8203,97205,308466.2005
97205,1995,6.44,192.09,363.67,0.528198642,162931.4281,97205,308466.2005
97205,1996,17.04,224.81,363.67,0.618170319,190684.6496,97205,308466.2005
97205,1997,4.2,234.24,363.67,0.644100421,198683.2095,97205,308466.2005
97205,1998,3.44,242.29,363.67,0.666235873,205511.2484,97205,308466.2005
97205,1999,7.76,261.08,363.67,0.717903594,221448.9939,97205,308466.2005
97205,2000,3.52,270.26,363.67,0.743146259,229235.5029,97205,308466.2005
97205,2001,7.48,290.48,363.67,0.798746116,246386.1795,97205,308466.2005
97205,2002,4.19,302.64,363.67,0.832183023,256700.3352,97205,308466.2005
97205,2003,-0.56,300.96,363.67,0.82756345,255275.3532,97205,308466.2005
97205,2004,12.02,337.14,363.67,0.927049248,285963.3592,97205,308466.2005
97205,2005,-0.75,334.62,363.67,0.920119889,283825.8861,97205,308466.2005
97205,2006,47.03,492.01,363.67,1.352902357,417324.6495,97205,308466.2005
97205,2007,-9.11,447.2,363.67,1.229686254,379316.6465,97205,308466.2005
97205,2008,3.72,463.84,363.67,1.275442022,393430.7543,97205,308466.2005
97205,2009,-5.42,438.71,363.67,1.206340913,372115.398,97205,308466.2005
97205,2010,-7.7,404.93,363.67,1.113454505,343463.0807,97205,308466.2005
97205,2011,2.67,415.76,363.67,1.143234251,352649.1256,97205,308466.2005
97205,2012,-12.53,363.67,363.67,1.0,308466.0,97205,308466.2005
97205,2013,7.03,389.24,363.67,1.070310996,403064.0,97205,308466.2005
97205,2014,11.12,432.54,363.67,1.189374983,339741.0,97205,308466.2005
97205,2015,1.44,438.77,363.67,1.206505898,388197.0,97205,308466.2005
97205,2016,1.63,445.94,363.67,1.226221575,469161.0,97205,308466.2005
97205,2017,20.36,536.73,363.67,1.475870982,485895.0,97205,308466.2005
97205,2018,2.32,549.2,363.67,1.51016031,476012.0,97205,308466.2005
97205,2019,3.65,569.27,363.67,1.565347705,390374.0,97205,308466.2005
97205,2020,-3.24,550.85,363.67,1.51469739,426357.0,97205,308466.2005
97205,2021,-0.47,548.26,363.67,1.507575549,540923.0,97205,308466.2005
97205,2022,11.31,610.26,363.67,1.678059779,454154.0,97205,308466.2005
97206,1976,.,100.0,722.23,0.138460047,27001.9404,97206,195016.1142
97206,1977,32.7,132.7,722.23,0.183736483,35831.57491,97206,195016.1142
97206,1978,14.52,151.97,722.23,0.210417734,41034.84883,97206,195016.1142
97206,1979,16.56,177.14,722.23,0.245268128,47831.23723,97206,195016.1142
97206,1980,7.07,189.66,722.23,0.262603326,51211.88017,97206,195016.1142
97206,1981,6.68,202.33,722.23,0.280146214,54633.02602,97206,195016.1142
97206,1982,-19.26,163.37,722.23,0.226202179,44113.07004,97206,195016.1142
97206,1983,6.84,174.54,722.23,0.241668167,47129.18678,97206,195016.1142
97206,1984,4.13,181.75,722.23,0.251651136,49076.02668,97206,195016.1142
97206,1985,1.14,183.83,722.23,0.254531105,49637.66704,97206,195016.1142
97206,1986,-5.67,173.41,722.23,0.240103568,46824.06485,97206,195016.1142
97206,1987,-2.28,169.46,722.23,0.234634396,45757.48821,97206,195016.1142
97206,1988,-1.09,167.6,722.23,0.232059039,45255.25212,97206,195016.1142
97206,1989,6.54,178.56,722.23,0.247234261,48214.66478,97206,195016.1142
97206,1990,12.86,201.52,722.23,0.279024687,54414.3103,97206,195016.1142
97206,1991,11.93,225.56,722.23,0.312310483,60905.57677,97206,195016.1142
97206,1992,7.75,243.05,722.23,0.336527145,65628.21615,97206,195016.1142
97206,1993,11.73,271.55,722.23,0.375988259,73323.76916,97206,195016.1142
97206,1994,10.62,300.4,722.23,0.415933982,81113.82897,97206,195016.1142
97206,1995,15.67,347.47,722.23,0.481107127,93823.64232,97206,195016.1142
97206,1996,10.73,384.76,722.23,0.532738878,103892.6659,97206,195016.1142
97206,1997,10.64,425.7,722.23,0.589424422,114947.2603,97206,195016.1142
97206,1998,5.22,447.93,722.23,0.62020409,120949.7916,97206,195016.1142
97206,1999,3.1,461.81,722.23,0.639422345,124697.661,97206,195016.1142
97206,2000,4.12,480.82,722.23,0.6657436,129830.7298,97206,195016.1142
97206,2001,5.73,508.38,722.23,0.703903189,137272.4646,97206,195016.1142
97206,2002,4.29,530.22,722.23,0.734142863,143169.6884,97206,195016.1142
97206,2003,3.77,550.22,722.23,0.761834873,148570.0765,97206,195016.1142
97206,2004,9.91,604.74,722.23,0.83732329,163291.5344,97206,195016.1142
97206,2005,15.15,696.33,722.23,0.964138848,188022.6116,97206,195016.1142
97206,2006,15.96,807.46,722.23,1.118009498,218029.868,97206,195016.1142
97206,2007,9.59,884.89,722.23,1.225219113,238937.4704,97206,195016.1142
97206,2008,-0.29,882.33,722.23,1.221674536,238246.2208,97206,195016.1142
97206,2009,-7.98,811.91,722.23,1.12417097,219231.4543,97206,195016.1142
97206,2010,-4.66,774.1,722.23,1.071819227,209022.0207,97206,195016.1142
97206,2011,-6.85,721.06,722.23,0.998380017,194700.1915,97206,195016.1142
97206,2012,0.16,722.23,722.23,1.0,195016.0,97206,195016.1142
97206,2013,10.45,797.67,722.23,1.10445426,234133.0,97206,195016.1142
97206,2014,12.06,893.87,722.23,1.237652825,265557.0,97206,195016.1142
97206,2015,11.58,997.4,722.23,1.381000512,299163.0,97206,195016.1142
97206,2016,17.11,1168.08,722.23,1.617324121,343063.0,97206,195016.1142
97206,2017,7.17,1251.8,722.23,1.733242873,370076.0,97206,195016.1142
97206,2018,4.4,1306.91,722.23,1.809548205,379496.0,97206,195016.1142
97206,2019,2.01,1333.23,722.23,1.845990889,393205.0,97206,195016.1142
97206,2020,3.33,1377.57,722.23,1.907384074,416335.0,97206,195016.1142
97206,2021,11.41,1534.8,722.23,2.125084807,469948.0,97206,195016.1142
97206,2022,9.3,1677.59,722.23,2.322791908,500832.0,97206,195016.1142
97210,1985,.,100.0,512.08,0.195281987,86113.43515,97210,440969.6787
97210,1986,9.12,109.12,512.08,0.213091704,93966.98044,97210,440969.6787
97210,1987,6.7,116.43,512.08,0.227366818,100261.8725,97210,440969.6787
97210,1988,8.44,126.26,512.08,0.246563037,108726.8232,97210,440969.6787
97210,1989,14.34,144.36,512.08,0.281909077,124313.355,97210,440969.6787
97210,1990,18.66,171.3,512.08,0.334518044,147512.3144,97210,440969.6787
97210,1991,10.07,188.54,512.08,0.368184659,162358.2706,97210,440969.6787
97210,1992,6.81,201.38,512.08,0.393258866,173415.2357,97210,440969.6787
97210,1993,4.07,209.58,512.08,0.409271989,180476.5374,97210,440969.6787
97210,1994,6.43,223.06,512.08,0.435596001,192084.6284,97210,440969.6787
97210,1995,12.06,249.97,512.08,0.488146383,215257.7538,97210,440969.6787
97210,1996,9.26,273.11,512.08,0.533334635,235184.4027,97210,440969.6787
97210,1997,4.69,285.93,512.08,0.558369786,246224.1451,97210,440969.6787
97210,1998,6.62,304.86,512.08,0.595336666,262525.4184,97210,440969.6787
97210,1999,4.63,318.98,512.08,0.622910483,274684.6354,97210,440969.6787
97210,2000,7.11,341.65,512.08,0.667180909,294206.5512,97210,440969.6787
97210,2001,8.05,369.16,512.08,0.720902984,317896.3572,97210,440969.6787
97210,2002,6.63,393.62,512.08,0.768668958,338959.7034,97210,440969.6787
97210,2003,2.91,405.07,512.08,0.791028746,348819.6918,97210,440969.6787
97210,2004,7.3,434.64,512.08,0.848773629,374283.4345,97210,440969.6787
97210,2005,16.99,508.47,512.08,0.99295032,437860.9837,97210,440969.6787
97210,2006,12.56,572.35,512.08,1.117696454,492870.2461,97210,440969.6787
97210,2007,7.52,615.39,512.08,1.201745821,529933.4686,97210,440969.6787
97210,2008,-0.48,612.42,512.08,1.195945946,527375.8995,97210,440969.6787
97210,2009,-7.1,568.97,512.08,1.111095923,489959.612,97210,440969.6787
97210,2010,-5.58,537.2,512.08,1.049054835,462601.3736,97210,440969.6787
97210,2011,-6.64,501.54,512.08,0.979417279,431893.3227,97210,440969.6787
97210,2012,2.1,512.08,512.08,1.0,440970.0,97210,440969.6787
97210,2013,5.98,542.69,512.08,1.059775816,503381.0,97210,440969.6787
97210,2014,2.86,558.21,512.08,1.090083581,530242.0,97210,440969.6787
97210,2015,17.25,654.49,512.08,1.278101078,519614.0,97210,440969.6787
97210,2016,7.42,703.06,512.08,1.372949539,645367.0,97210,440969.6787
97210,2017,4.77,736.58,512.08,1.438408061,630900.0,97210,440969.6787
97210,2018,2.99,758.59,512.08,1.481389627,601861.0,97210,440969.6787
97210,2019,-5.48,717.02,512.08,1.400210905,634325.0,97210,440969.6787
97210,2020,4.89,752.05,512.08,1.468618185,698521.0,97210,440969.6787
97210,2021,5.55,793.77,512.08,1.55008983,722716.0,97210,440969.6787
97210,2022,11.45,884.68,512.08,1.727620684,750276.0,97210,440969.6787
97211,1977,.,100.0,834.85,0.119781997,35764.29619,97211,298578.2267
97211,1978,34.59,134.59,834.85,0.161214589,48135.16624,97211,298578.2267
97211,1979,9.69,147.63,834.85,0.176834162,52798.83046,97211,298578.2267
97211,1980,0.68,148.63,834.85,0.178031982,53156.47343,97211,298578.2267
97211,1981,-0.7,147.59,834.85,0.176786249,52784.52475,97211,298578.2267
97211,1982,.,-1.0,834.85,-0.00119782,-357.6429619,97211,298578.2267
97211,1983,.,167.59,834.85,0.200742648,59937.38398,97211,298578.2267
97211,1984,-5.1,159.04,834.85,0.190501288,56879.53666,97211,298578.2267
97211,1985,-9.59,143.79,834.85,0.172234533,51425.48149,97211,298578.2267
97211,1986,-3.16,139.25,834.85,0.16679643,49801.78244,97211,298578.2267
97211,1987,3.55,144.19,834.85,0.172713661,51568.53867,97211,298578.2267
97211,1988,1.94,146.98,834.85,0.176055579,52566.36254,97211,298578.2267
97211,1989,-5.23,139.3,834.85,0.166856321,49819.66459,97211,298578.2267
97211,1990,18.04,164.43,834.85,0.196957537,58807.23222,97211,298578.2267
97211,1991,16.79,192.04,834.85,0.230029347,68681.7544,97211,298578.2267
97211,1992,8.94,209.2,834.85,0.250583937,74818.90763,97211,298578.2267
97211,1993,10.7,231.59,834.85,0.277403126,82826.53354,97211,298578.2267
97211,1994,11.31,257.79,834.85,0.308786009,92196.77915,97211,298578.2267
97211,1995,15.58,297.97,834.85,0.356914416,106566.8734,97211,298578.2267
97211,1996,13.01,336.73,834.85,0.403341918,120429.1146,97211,298578.2267
97211,1997,13.24,381.31,834.85,0.456740732,136372.8378,97211,298578.2267
97211,1998,6.82,407.33,834.85,0.487908007,145678.7077,97211,298578.2267
97211,1999,5.63,430.28,834.85,0.515397976,153886.6136,97211,298578.2267
97211,2000,6.73,459.22,834.85,0.550062886,164236.801,97211,298578.2267
97211,2001,7.38,493.09,834.85,0.590633048,176350.1681,97211,298578.2267
97211,2002,8.29,533.99,834.85,0.639623885,190977.7652,97211,298578.2267
97211,2003,6.08,566.46,834.85,0.678517099,202590.4322,97211,298578.2267
97211,2004,12.26,635.91,834.85,0.761705696,227428.7359,97211,298578.2267
97211,2005,15.39,733.78,834.85,0.878936336,262431.2526,97211,298578.2267
97211,2006,17.3,860.77,834.85,1.031047494,307848.3323,97211,298578.2267
97211,2007,8.81,936.63,834.85,1.121914116,334979.1274,97211,298578.2267
97211,2008,0.37,940.09,834.85,1.126058573,336216.572,97211,298578.2267
97211,2009,-6.53,878.69,834.85,1.052512427,314257.2942,97211,298578.2267
97211,2010,-3.98,843.72,834.85,1.010624663,301750.5198,97211,298578.2267
97211,2011,-4.07,809.42,834.85,0.969539438,289483.3662,97211,298578.2267
97211,2012,3.14,834.85,834.85,1.0,298578.0,97211,298578.2267
97211,2013,10.86,925.51,834.85,1.108594358,328025.0,97211,298578.2267
97211,2014,10.31,1020.92,834.85,1.222878361,357883.0,97211,298578.2267
97211,2015,9.59,1118.85,834.85,1.340180871,392910.0,97211,298578.2267
97211,2016,13.81,1273.4,834.85,1.525303947,442129.0,97211,298578.2267
